run,seed,corruption,severity,recurrence,wrong_to_correct,correct_to_wrong,wrong_to_correct_probability,correct_to_wrong_probability,confidence_amplifications,confidence_amplification_probability
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,16,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,17,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,18,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,19,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,20,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,21,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,22,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,23,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,24,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,25,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,26,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,27,0,0,0.0,0.0,995,0.995
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,28,0,0,0.0,0.0,994,0.994
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,29,0,0,0.0,0.0,993,0.993
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,30,0,0,0.0,0.0,993,0.993
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,31,0,0,0.0,0.0,990,0.99
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,32,0,0,0.0,0.0,986,0.986
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,2,1,3,0.0011123470522803114,0.0297029702970297,938,0.938
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,3,0,0,0.0,0.0,953,0.953
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,4,9,13,0.009988901220865706,0.13131313131313133,956,0.956
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,5,0,1,0.0,0.010526315789473684,957,0.957
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,6,0,0,0.0,0.0,962,0.962
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,7,0,0,0.0,0.0,966,0.966
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,8,0,0,0.0,0.0,967,0.967
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,9,1,0,0.0011037527593818985,0.0,968,0.968
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,10,0,1,0.0,0.010526315789473684,972,0.972
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,11,0,0,0.0,0.0,975,0.975
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,12,0,0,0.0,0.0,978,0.978
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,13,0,0,0.0,0.0,984,0.984
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,14,0,0,0.0,0.0,991,0.991
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,15,0,0,0.0,0.0,993,0.993
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,16,0,0,0.0,0.0,998,0.998
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,17,0,0,0.0,0.0,1000,1.0
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,18,1,1,0.0011037527593818985,0.010638297872340424,997,0.997
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,19,0,0,0.0,0.0,998,0.998
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,20,0,0,0.0,0.0,999,0.999
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,21,0,0,0.0,0.0,994,0.994
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,22,0,0,0.0,0.0,996,0.996
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,23,0,0,0.0,0.0,995,0.995
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,24,0,0,0.0,0.0,996,0.996
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,25,0,2,0.0,0.02127659574468085,990,0.99
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,26,0,0,0.0,0.0,991,0.991
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,27,0,0,0.0,0.0,986,0.986
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,28,0,0,0.0,0.0,981,0.981
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,29,0,0,0.0,0.0,973,0.973
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,30,0,0,0.0,0.0,969,0.969
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,31,0,0,0.0,0.0,961,0.961
brief3_primary_central-block_seed_20260810,20260810,central_block,0.25,32,0,0,0.0,0.0,952,0.952
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,2,0,0,0.0,0.0,997,0.997
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,3,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,4,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,5,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,6,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,7,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,8,1,0,0.0010857763300760044,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,9,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,10,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,11,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,12,0,0,0.0,0.0,998,0.998
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,13,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,14,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,15,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,16,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,17,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,18,0,0,0.0,0.0,997,0.997
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,19,0,0,0.0,0.0,994,0.994
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,20,0,0,0.0,0.0,990,0.99
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,21,0,0,0.0,0.0,981,0.981
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,22,0,0,0.0,0.0,971,0.971
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,23,0,0,0.0,0.0,962,0.962
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,24,0,0,0.0,0.0,954,0.954
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,25,0,0,0.0,0.0,931,0.931
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,26,0,0,0.0,0.0,917,0.917
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,27,0,0,0.0,0.0,898,0.898
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,28,0,0,0.0,0.0,885,0.885
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,29,0,0,0.0,0.0,876,0.876
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,30,0,1,0.0,0.0125,853,0.853
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,31,0,0,0.0,0.0,842,0.842
brief3_primary_random-patches_seed_20260810,20260810,random_patches,0.25,32,0,0,0.0,0.0,828,0.828
brief3_primary_clean_seed_20260811,20260811,clean,0.0,1,0,0,0.0,0.0,0,0.0
brief3_primary_clean_seed_20260811,20260811,clean,0.0,2,1,0,0.001072961373390558,0.0,996,0.996
brief3_primary_clean_seed_20260811,20260811,clean,0.0,3,2,0,0.0021482277121374865,0.0,998,0.998
brief3_primary_clean_seed_20260811,20260811,clean,0.0,4,1,0,0.001076426264800861,0.0,998,0.998
brief3_primary_clean_seed_20260811,20260811,clean,0.0,5,0,1,0.0,0.013888888888888888,999,0.999
brief3_primary_clean_seed_20260811,20260811,clean,0.0,6,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260811,20260811,clean,0.0,7,0,0,0.0,0.0,1000,1.0
brief3_primary_clean_seed_20260811,20260811,clean,0.0,8,0,0,0.0,0.0,996,0.996
brief3_primary_clean_seed_20260811,20260811,clean,0.0,9,0,0,0.0,0.0,997,0.997
brief3_primary_clean_seed_20260811,20260811,clean,0.0,10,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260811,20260811,clean,0.0,11,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260811,20260811,clean,0.0,12,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260811,20260811,clean,0.0,13,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260811,20260811,clean,0.0,14,0,0,0.0,0.0,996,0.996
brief3_primary_clean_seed_20260811,20260811,clean,0.0,15,0,0,0.0,0.0,997,0.997
brief3_primary_clean_seed_20260811,20260811,clean,0.0,16,0,0,0.0,0.0,996,0.996
brief3_primary_clean_seed_20260811,20260811,clean,0.0,17,0,0,0.0,0.0,997,0.997
brief3_primary_clean_seed_20260811,20260811,clean,0.0,18,0,0,0.0,0.0,996,0.996
brief3_primary_clean_seed_20260811,20260811,clean,0.0,19,0,0,0.0,0.0,993,0.993
brief3_primary_clean_seed_20260811,20260811,clean,0.0,20,0,0,0.0,0.0,985,0.985
brief3_primary_clean_seed_20260811,20260811,clean,0.0,21,1,0,0.001076426264800861,0.0,977,0.977
brief3_primary_clean_seed_20260811,20260811,clean,0.0,22,0,0,0.0,0.0,967,0.967
brief3_primary_clean_seed_20260811,20260811,clean,0.0,23,0,0,0.0,0.0,956,0.956
brief3_primary_clean_seed_20260811,20260811,clean,0.0,24,0,0,0.0,0.0,947,0.947
brief3_primary_clean_seed_20260811,20260811,clean,0.0,25,0,0,0.0,0.0,933,0.933
brief3_primary_clean_seed_20260811,20260811,clean,0.0,26,0,0,0.0,0.0,924,0.924
brief3_primary_clean_seed_20260811,20260811,clean,0.0,27,0,0,0.0,0.0,908,0.908
brief3_primary_clean_seed_20260811,20260811,clean,0.0,28,0,0,0.0,0.0,890,0.89
brief3_primary_clean_seed_20260811,20260811,clean,0.0,29,0,0,0.0,0.0,871,0.871
brief3_primary_clean_seed_20260811,20260811,clean,0.0,30,0,0,0.0,0.0,848,0.848
brief3_primary_clean_seed_20260811,20260811,clean,0.0,31,0,0,0.0,0.0,833,0.833
brief3_primary_clean_seed_20260811,20260811,clean,0.0,32,0,0,0.0,0.0,817,0.817
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,2,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,3,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,4,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,5,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,6,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,7,0,1,0.0,0.014285714285714284,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,9,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,10,1,0,0.0010741138560687433,0.0,998,0.998
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,11,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,12,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,13,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,14,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,15,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,16,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,17,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,18,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,19,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,20,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,21,0,1,0.0,0.014285714285714284,985,0.985
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,22,0,0,0.0,0.0,976,0.976
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,23,0,0,0.0,0.0,965,0.965
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,24,0,0,0.0,0.0,958,0.958
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,25,0,0,0.0,0.0,947,0.947
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,26,0,0,0.0,0.0,934,0.934
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,27,0,0,0.0,0.0,920,0.92
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,28,0,0,0.0,0.0,906,0.906
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,29,0,0,0.0,0.0,890,0.89
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,30,0,0,0.0,0.0,876,0.876
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,31,0,0,0.0,0.0,858,0.858
brief3_primary_gaussian-010_seed_20260811,20260811,gaussian,0.1,32,0,0,0.0,0.0,847,0.847
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,2,0,1,0.0,0.014925373134328358,999,0.999
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,3,1,0,0.0010706638115631692,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,4,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,5,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,6,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,7,1,1,0.0010718113612004287,0.014925373134328358,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,9,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,10,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,11,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,12,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,13,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,14,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,15,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,16,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,17,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,18,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,19,0,0,0.0,0.0,995,0.995
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,20,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,21,0,0,0.0,0.0,990,0.99
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,22,0,0,0.0,0.0,984,0.984
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,23,0,0,0.0,0.0,974,0.974
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,24,0,0,0.0,0.0,968,0.968
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,25,0,0,0.0,0.0,959,0.959
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,26,0,0,0.0,0.0,950,0.95
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,27,0,0,0.0,0.0,936,0.936
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,28,0,1,0.0,0.014925373134328358,920,0.92
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,29,0,0,0.0,0.0,911,0.911
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,30,0,0,0.0,0.0,897,0.897
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,31,0,0,0.0,0.0,885,0.885
brief3_primary_gaussian-020_seed_20260811,20260811,gaussian,0.2,32,0,0,0.0,0.0,874,0.874
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,2,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,3,1,0,0.001072961373390558,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,4,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,5,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,6,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,7,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,8,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,9,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,10,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,11,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,12,0,1,0.0,0.014492753623188406,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,13,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,14,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,15,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,16,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,17,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,18,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,19,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,20,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,21,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,22,0,0,0.0,0.0,991,0.991
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,23,0,0,0.0,0.0,987,0.987
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,24,0,0,0.0,0.0,979,0.979
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,25,0,0,0.0,0.0,970,0.97
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,26,0,0,0.0,0.0,965,0.965
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,27,0,0,0.0,0.0,953,0.953
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,28,0,0,0.0,0.0,941,0.941
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,29,0,0,0.0,0.0,928,0.928
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,30,0,0,0.0,0.0,915,0.915
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,31,0,0,0.0,0.0,903,0.903
brief3_primary_gaussian-030_seed_20260811,20260811,gaussian,0.3,32,0,0,0.0,0.0,890,0.89
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,2,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,3,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,4,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,5,0,1,0.0,0.015384615384615384,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,6,1,0,0.0010683760683760685,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,7,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,9,1,0,0.00106951871657754,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,10,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,11,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,12,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,13,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,14,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,15,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,16,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,17,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,18,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,19,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,20,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,21,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,22,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,23,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,24,0,1,0.0,0.015151515151515152,987,0.987
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,25,0,0,0.0,0.0,984,0.984
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,26,0,0,0.0,0.0,980,0.98
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,27,0,0,0.0,0.0,973,0.973
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,28,0,0,0.0,0.0,964,0.964
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,29,0,0,0.0,0.0,953,0.953
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,30,0,0,0.0,0.0,939,0.939
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,31,0,0,0.0,0.0,927,0.927
brief3_primary_gaussian-040_seed_20260811,20260811,gaussian,0.4,32,0,0,0.0,0.0,918,0.918
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,2,1,0,0.0010787486515641857,0.0,996,0.996
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,3,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,4,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,5,0,0,0.0,0.0,997,0.997
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,6,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,7,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,8,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,9,1,0,0.0010799136069114472,0.0,997,0.997
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,10,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,11,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,12,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,13,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,14,0,0,0.0,0.0,997,0.997
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,15,0,0,0.0,0.0,996,0.996
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,16,0,0,0.0,0.0,996,0.996
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,17,0,0,0.0,0.0,996,0.996
brief3_primary_occlusion-010_seed_20260811,20260811,occlusion,0.1,18,0,0,0.0,0.0,995,0.995
